"ASV_id","domain","phylum","class","order","family","genus","species"
"row_2012","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2013","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2014","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2015",NA,NA,NA,NA,NA,NA,NA
"row_2016","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2017","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2018","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2019","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2020","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2021","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2022","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_2023","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_2024","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Orcinus","Orcinus orca"
"row_2025","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2026","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2027","Eukaryota","Chordata","Actinopteri","Scombriformes","Stromateidae","Peprilus",NA
"row_2028","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2029","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_2030","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2031","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_2032","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2033",NA,NA,NA,NA,NA,NA,NA
"row_2034","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2035","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2036","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2037","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_2038","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Orcinus","Orcinus orca"
"row_2039","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2040","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2041","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2042","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2043",NA,NA,NA,NA,NA,NA,NA
"row_2044","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2045","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2046","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2047","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2048","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_2049","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius angustimanus"
"row_2050","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_2051","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2052","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2053","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2054","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2055",NA,NA,NA,NA,NA,NA,NA
"row_2056","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2057","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2058","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2059","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2060","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2061","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2062","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2063",NA,NA,NA,NA,NA,NA,NA
"row_2064","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2065","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2066","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2067","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2068","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2069","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2070","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2071","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2072","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2073",NA,NA,NA,NA,NA,NA,NA
"row_2074","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2075","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2076","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_2077","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA
"row_2078","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2079","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2080","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2081","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2082","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA
"row_2083","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2084","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_2085",NA,NA,NA,NA,NA,NA,NA
"row_2086","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2087","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2088","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_2089","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2090","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2091","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2092","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2093","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2094","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2095","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2096","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Sarda",NA
"row_2097","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2098","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA
"row_2099","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2100","Eukaryota","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus",NA
"row_2101","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2102",NA,NA,NA,NA,NA,NA,NA
"row_2103","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2104","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae",NA,NA
"row_2105","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2106","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2107","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2108","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2109","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2110","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2111","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Sarda",NA
"row_2112","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2113","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA
"row_2114","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2115",NA,NA,NA,NA,NA,NA,NA
"row_2116","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2117","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2118","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2119","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2120","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2121","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2122","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2123","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2124",NA,NA,NA,NA,NA,NA,NA
"row_2125","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2126","Eukaryota","Chordata","Actinopteri","Atheriniformes","Atherinopsidae","Atherinops","Atherinops affinis"
"row_2127","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_2128","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2129","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Bathylagoides","Bathylagoides wesethi"
"row_2130","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_2131","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Brachygenys","Brachygenys californiensis"
"row_2132","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA
"row_2133","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2134","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2135","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone signata"
"row_2136","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2137","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2138","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2139","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2140","Eukaryota","Chordata","Actinopteri","Perciformes","Cottidae","Hemilepidotus",NA
"row_2141","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2142","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_2143","Eukaryota","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Isurus","Isurus oxyrinchus"
"row_2144","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens"
"row_2145","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_2146","Eukaryota","Chordata","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes",NA
"row_2147","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys californicus"
"row_2148","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2149","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2150","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA
"row_2151","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae",NA,NA
"row_2152","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2153","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA
"row_2154","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2155","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger"
"row_2156","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola lalandi"
"row_2157","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"row_2158","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2159","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_2160","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_2161","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA
"row_2162","Eukaryota","Chordata","Actinopteri","Scombriformes","Tetragonuridae","Tetragonurus","Tetragonurus cuvieri"
"row_2163","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_2164","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"row_2165","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2166",NA,NA,NA,NA,NA,NA,NA
"row_2167","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2168","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"row_2169","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2170","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2171","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys stigmaeus"
"row_2172","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2173","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Delphinus",NA
"row_2174","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2175","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2176","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2177","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2178","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2179","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2180","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_2181","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_2182","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2183","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys californicus"
"row_2184","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2185","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Sarda",NA
"row_2186","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2187","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA
"row_2188","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2189","Eukaryota","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus",NA
"row_2190","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA
"row_2191","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus",NA
"row_2192","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2193",NA,NA,NA,NA,NA,NA,NA
"row_2194","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2195","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2196","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2197","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2198","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2199","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2200","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2201","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2202","Eukaryota","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Lamna","Lamna ditropis"
"row_2203","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_2204","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Medialuna","Medialuna californiensis"
"row_2205","Eukaryota","Chordata","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes",NA
"row_2206","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2207","Eukaryota","Chordata","Actinopteri","Scombriformes","Stromateidae","Peprilus",NA
"row_2208","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2209","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2210","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber japonicus"
"row_2211","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2212","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola lalandi"
"row_2213","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2214","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_2215","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA
"row_2216",NA,NA,NA,NA,NA,NA,NA
"row_2217","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_2218","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2219","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2220","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2221","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2222","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2223","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2224","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2225","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba"
"row_2226",NA,NA,NA,NA,NA,NA,NA
"row_2227","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2228","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2229","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2230","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2231","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2232","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus"
"row_2233","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Notoscopelus",NA
"row_2234","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae",NA,NA
"row_2235","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2236","Eukaryota","Chordata","Actinopteri","Scombriformes","Tetragonuridae","Tetragonurus","Tetragonurus cuvieri"
"row_2237","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"row_2238",NA,NA,NA,NA,NA,NA,NA
"row_2239","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2240","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2241","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2242","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2243","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2244","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Paralabrax","Paralabrax clathratus"
"row_2245","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2246","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2247","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2248","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola lalandi"
"row_2249","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_2250","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA
"row_2251",NA,NA,NA,NA,NA,NA,NA
"row_2252","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2253","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_2254","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2255","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2256","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2257","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2258","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2259","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2260","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2261","Eukaryota","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Lamna","Lamna ditropis"
"row_2262","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus",NA
"row_2263","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"row_2264","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Medialuna","Medialuna californiensis"
"row_2265","Eukaryota","Chordata","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes",NA
"row_2266","Eukaryota","Chordata","Mammalia","Artiodactyla",NA,NA,NA
"row_2267","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2268","Eukaryota","Chordata","Actinopteri","Scombriformes","Stromateidae","Peprilus",NA
"row_2269","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2270","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2271","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias",NA
"row_2272","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"row_2273","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber japonicus"
"row_2274","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2275","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes mystinus"
"row_2276","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola lalandi"
"row_2277","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2278","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"row_2279","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA
"row_2280","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis"
"row_2281",NA,NA,NA,NA,NA,NA,NA
"row_2282","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2283","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2284","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2285","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2286","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2287","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_2288",NA,NA,NA,NA,NA,NA,NA
"row_2289","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2290","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2291","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2292","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2293","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2294","Eukaryota","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Lamna","Lamna ditropis"
"row_2295","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_2296","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"row_2297",NA,NA,NA,NA,NA,NA,NA
"row_2298","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2299","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2300","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2301","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2302","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2303","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"row_2304",NA,NA,NA,NA,NA,NA,NA
"row_2305","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2306","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"row_2307","Eukaryota","Chordata","Chondrichthyes","Rajiformes","Rajidae","Caliraja","Caliraja inornata"
"row_2308","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2309","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA
"row_2310","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus"
"row_2311","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"row_2312","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"row_2313","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"row_2314","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax"
"row_2315","Eukaryota","Chordata","Mammalia","Artiodactyla","Eschrichtiidae","Eschrichtius","Eschrichtius robustus"
"row_2316","Eukaryota",NA,NA,NA,NA,NA,NA
"row_2317","Eukaryota","Chordata",NA,NA,NA,NA,NA
"row_2318","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2319","Eukaryota","Chordata","Mammalia",NA,NA,NA,NA
"row_2320","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"row_2321","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens"
"row_2322","Eukaryota","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Lamna","Lamna ditropis"
