"ASV_id","TAXID","SCIENTIFIC_NAME","BEST_IDENTITY","COUNT","domain","phylum","class","order","family","genus","species"
"MiFish_0000494","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000495","48193","Mugil cephalus",0.954022988505747,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000496","None",NA,0,386,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000497","None",NA,0,32,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000498","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000499","48193","Mugil cephalus",0.982456140350877,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000500","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000501","173312","Caranx hippos",1,7206,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx hippos"
"MiFish_0000502","168377","Sphoeroides annulatus",0.988235294117647,38,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0000503","882189","Sufflamen verres",0.994252873563218,448,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae","Sufflamen","Sufflamen verres"
"MiFish_0000504","None",NA,0,41,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000505","317475","Halichoeres dispilus",0.976047904191617,4949,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0000506","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000507","482919","Orthopristis chrysoptera",0.976331360946746,11,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0000508","None",NA,0,795,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000509","327774","Hyporthodus octofasciatus",0.976331360946746,192,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Hyporthodus","Hyporthodus octofasciatus"
"MiFish_0000510","None",NA,0,188,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000511","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000512","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000513","40493","Lutjanus",0.982248520710059,53,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0000514","168377","Sphoeroides annulatus",0.976608187134503,13,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0000515","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000516","48194","Mugil curema",0.994117647058824,64,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema"
"MiFish_0000517","722560","Archosargus rhomboidalis",0.964705882352941,27,"Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0000518","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000519","531323","Anisotremus scapularis",0.976331360946746,12,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Anisotremus","Anisotremus scapularis"
"MiFish_0000520","1229150","Mugil thoburni",0.970588235294118,182,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000521","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000522","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000523","None",NA,0,201,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000524","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000525","None",NA,0,115,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000526","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000527","None",NA,0,40,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000528","None",NA,0,82,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000529","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000530","None",NA,0,86,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000531","None",NA,0,83,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000532","None",NA,0,24,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000533","168377","Sphoeroides annulatus",0.988235294117647,20,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0000534","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000535","332418","Eucinostomus melanopterus",0.965116279069768,15,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0000536","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000537","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000538","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000539","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000540","None",NA,0,1698,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000541","223142","Diodon",0.994082840236686,15,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Diodontidae","Diodon",NA
"MiFish_0000542","1229150","Mugil thoburni",0.994117647058824,422,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000543","None",NA,0,48,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000544","None",NA,0,53,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000545","1350519","Stegastes arcifrons",0.982954545454545,21,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000546","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000547","48193","Mugil cephalus",0.970760233918129,151,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000548","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000549","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000550","1229150","Mugil thoburni",0.95906432748538,10,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000551","515216","Bathygobius fuscus",0.952941176470588,182,"Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Bathygobius","Bathygobius fuscus"
"MiFish_0000552","None",NA,0,45,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000553","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000554","None",NA,0,51,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000555","29144","Chanos chanos",0.994318181818182,30,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0000556","531323","Anisotremus scapularis",0.976331360946746,17,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Anisotremus","Anisotremus scapularis"
"MiFish_0000557","531323","Anisotremus scapularis",0.976331360946746,10,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Anisotremus","Anisotremus scapularis"
"MiFish_0000558","215343","Fistularia commersonii",0.994082840236686,637,"Eukaryota","Chordata","Actinopteri","Syngnathiformes","Fistulariidae","Fistularia","Fistularia commersonii"
"MiFish_0000559","None",NA,0,88,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000560","75035","Prionurus",0.98235294117647,13329,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000561","75035","Prionurus",0.988235294117647,6565,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000562","28380","Sardinops",0.994219653179191,731,"Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops",NA
"MiFish_0000563","8228","Euthynnus alletteratus",1,85,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Euthynnus","Euthynnus alletteratus"
"MiFish_0000564","47699","Myripristis",0.965116279069768,418,"Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis",NA
"MiFish_0000565","None",NA,0,433,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000566","None",NA,0,55,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000567","2012922","Hyporhamphus yuri",0.994082840236686,336,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0000568","270541","Vinciguerria nimbaria",0.958083832335329,791,"Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria"
"MiFish_0000569","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000570","None",NA,0,327,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000571","334913","Cephalopholis sexmaculata",0.952662721893491,3333,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis sexmaculata"
"MiFish_0000572","36216","Abudefduf taurus",1,3115,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0000573","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000574","None",NA,0,923,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000575","75035","Prionurus",0.98235294117647,170,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000576","75035","Prionurus",0.994117647058824,240,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000577","8234","Thunnus",0.994047619047619,13,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"MiFish_0000578","242806","Scarus ghobban",0.994186046511628,10,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000579","None",NA,0,311,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000580","None",NA,0,70,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000581","8234","Thunnus",0.988165680473373,12,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"MiFish_0000582","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000583","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000584","1489872","Percomorphaceae",0.988165680473373,14,"Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA
"MiFish_0000585","1350519","Stegastes arcifrons",0.965909090909091,18,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000586","None",NA,0,9457,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000587","1350519","Stegastes arcifrons",0.994285714285714,109,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000588","75035","Prionurus",0.98235294117647,15,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000589","36213","Abudefduf",0.970414201183432,36,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000590","75035","Prionurus",0.98235294117647,15,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000591","1350519","Stegastes arcifrons",0.994285714285714,104,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000592","75035","Prionurus",0.976470588235294,19,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000593","75035","Prionurus",0.976470588235294,31,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000594","None",NA,0,59,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000595","36213","Abudefduf",0.994082840236686,276,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000596","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000597","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000598","48193","Mugil cephalus",0.982456140350877,23,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000599","8234","Thunnus",0.994047619047619,13,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"MiFish_0000600","1350519","Stegastes arcifrons",0.994285714285714,137,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000601","646011","Abudefduf hoefleri",1,80,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf hoefleri"
"MiFish_0000602","1489872","Percomorphaceae",0.994047619047619,16,"Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA
"MiFish_0000603","None",NA,0,23,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000604","1350519","Stegastes arcifrons",0.994285714285714,86,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000605","215343","Fistularia commersonii",1,504,"Eukaryota","Chordata","Actinopteri","Syngnathiformes","Fistulariidae","Fistularia","Fistularia commersonii"
"MiFish_0000606","None",NA,0,177,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000607","1489872","Percomorphaceae",0.994047619047619,29,"Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA
"MiFish_0000608","270541","Vinciguerria nimbaria",0.964071856287425,17,"Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria"
"MiFish_0000609","36213","Abudefduf",0.994082840236686,27,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000610","75035","Prionurus",0.976470588235294,31,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000611","75035","Prionurus",0.976470588235294,76,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000612","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000613","293908","Cheilopogon",1,14,"Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Cheilopogon",NA
"MiFish_0000614","75035","Prionurus",0.98235294117647,726,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000615","2012922","Hyporhamphus yuri",0.994082840236686,50,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0000616","None",NA,0,603,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000617","30870","Sciaenidae",0.952380952380952,503,"Eukaryota","Chordata","Actinopteri",NA,"Sciaenidae",NA,NA
"MiFish_0000618","None",NA,0,629,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000619","75035","Prionurus",0.976608187134503,73,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000620","146143","Decapterus macarellus",1,34,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus","Decapterus macarellus"
"MiFish_0000621","175437","Prionurus laticlavius",1,614,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus laticlavius"
"MiFish_0000622","2012922","Hyporhamphus yuri",1,2106,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0000623","143332","Exocoetus volitans",1,219,"Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans"
"MiFish_0000624","1350519","Stegastes arcifrons",0.994285714285714,115,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000625","None",NA,0,64,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000626","1182146","Bodianus diplotaenia",0.994117647058824,2260,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0000627","1350519","Stegastes arcifrons",0.994285714285714,54,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000628","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000629","1350519","Stegastes arcifrons",0.988636363636364,14,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000630","36213","Abudefduf",0.994082840236686,37,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000631","1182146","Bodianus diplotaenia",0.994117647058824,26,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0000632","75035","Prionurus",0.98235294117647,19,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000633","75035","Prionurus",0.958823529411765,11,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000634","1167616","Epinephelus bontoides",0.964497041420118,11,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0000635","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000636","1350519","Stegastes arcifrons",0.994285714285714,23,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000637","36213","Abudefduf",0.994082840236686,16,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000638","75035","Prionurus",0.976470588235294,29,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0000639","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000640","36213","Abudefduf",0.994082840236686,31,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000641","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000642","1350519","Stegastes arcifrons",0.994285714285714,71,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000643","None",NA,0,96,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000644","242806","Scarus ghobban",0.994186046511628,16,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000645","1350519","Stegastes arcifrons",0.977272727272727,14,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000646","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000647","None",NA,0,231,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000648","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000649","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000650","7806","Carcharhinus",1,2401,"Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA
"MiFish_0000651","7806","Carcharhinus",0.994475138121547,22,"Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA
"MiFish_0000652","7806","Carcharhinus",0.994475138121547,32,"Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA
"MiFish_0000653","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000654","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000655","None",NA,0,35,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000656","None",NA,0,116,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000657","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000658","36213","Abudefduf",0.994082840236686,97,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000659","36213","Abudefduf",0.994082840236686,38,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000660","36213","Abudefduf",0.994082840236686,22,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0000661","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000662","None",NA,0,3297,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000663","None",NA,0,107,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000664","None",NA,0,186,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000665","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000666","1350519","Stegastes arcifrons",0.994285714285714,127,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000667","None",NA,0,87,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000668","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000669","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000670","None",NA,0,80,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000671","None",NA,0,176,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000672","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000673","None",NA,0,23640,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000674","None",NA,0,237,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000675","153621","Mycteroperca bonaci",0.958579881656805,43,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci"
"MiFish_0000676","1229150","Mugil thoburni",0.994117647058824,101,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000677","1229150","Mugil thoburni",0.994117647058824,178,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000678","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000679","398654","Pontinus macrocephalus",0.964285714285714,11,"Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus"
"MiFish_0000680","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000681","None",NA,0,45,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000682","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000683","168377","Sphoeroides annulatus",0.988235294117647,43,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0000684","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000685","None",NA,0,62,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000686","None",NA,0,25,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000687","None",NA,0,81,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000688","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000689","153621","Mycteroperca bonaci",0.958823529411765,10,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci"
"MiFish_0000690","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000691","None",NA,0,42,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000692","48193","Mugil cephalus",0.970760233918129,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000693","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000694","None",NA,0,242,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000695","241298","Halichoeres notospilus",1,159,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres notospilus"
"MiFish_0000696","None",NA,0,24,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000697","None",NA,0,4512,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000698","317475","Halichoeres dispilus",0.976047904191617,151,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0000699","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000700","129077","Tylosurus crocodilus",0.982248520710059,324,"Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus"
"MiFish_0000701","241297","Halichoeres nicholsi",1,2774,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres nicholsi"
"MiFish_0000702","1350519","Stegastes arcifrons",0.994285714285714,109,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000703","1350519","Stegastes arcifrons",0.971590909090909,17,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000704","None",NA,0,114,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000705","2012922","Hyporhamphus yuri",0.994082840236686,10,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0000706","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000707","1350519","Stegastes arcifrons",0.977272727272727,38,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000708","1350519","Stegastes arcifrons",0.994285714285714,39,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000709","1229150","Mugil thoburni",0.994117647058824,296,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000710","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000711","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000712","1229150","Mugil thoburni",0.988235294117647,17,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000713","1350520","Stegastes beebei",0.994285714285714,11,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000714","1350520","Stegastes beebei",0.994285714285714,29,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000715","1229150","Mugil thoburni",0.988235294117647,10,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000716","1350519","Stegastes arcifrons",0.994285714285714,13,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000717","None",NA,0,2087,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000718","1229150","Mugil thoburni",0.958823529411765,20,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000719","None",NA,0,39,NA,NA,NA,NA,NA,NA,NA
